tweet_id,timestamp,text,likes,retweets
1.44682E+18,2021/10/9 21:36,https://t.co/gK6rsZ164D,25,0
1.44566E+18,2021/10/6 16:54,https://t.co/vhw6dHGl4m,25,0
1.44197E+18,2021/9/26 12:53,https://t.co/ZLhNDmIQbW,25,0
1.44028E+18,2021/9/21 20:58,https://t.co/a0Y92AgfzE,25,0
1.43732E+18,2021/9/13 16:55,面白い話題では（たいして面白くないのだけど）やや興奮気味に話、悲しい話では悲壮感を漂わせて話す。彼らは話が途切れたとき別の話題を探そうといちいちドギマギする。トイレに立ったとき1人になるとげっそりと疲れた顔になる。こっちも結構疲れる。,25,0
1.43526E+18,2021/9/8 0:23,https://t.co/Mx0fIplL3f,25,0
1.43269E+18,2021/8/31 21:43,しかし、ルービックキューブって絶対買うけど絶対飽きるよね。,25,0
1.43093E+18,2021/8/27 1:15,マルクス好きな人がみんな老人になってきたなぁ。,25,0
1.42945E+18,2021/8/22 23:31,https://t.co/rvy3VhPsr9,25,0
1.42822E+18,2021/8/19 14:04,https://t.co/UlwQXmTvVl,25,0
1.4227E+18,2021/8/4 8:25,別にオリンピックを揶揄する気はないけど国旗を掲げて誇りに思うってのもなんだかよくわからん枠組みだなぁと。例えばドイツ人なんて自分のことはドイツ人だと思ってない。自分はザクセンの人間でドイツ人ではないとか言うし、バルセロナ人もスペイン人と思ってない。,25,0
1.4226E+18,2021/8/4 1:43,https://t.co/UnJgOQfJWV,25,1
1.42169E+18,2021/8/1 13:38,オリンピックって直線でスピードを競うのはわかるんだけど、なんかクルクル回る競技多すぎませんか？なんか何回空中で回れるかみたいな勝負してますな。,25,0
1.42091E+18,2021/7/30 9:32,変態の皆様におかれましては赤坂憲雄さんの著作がおすすめです。「性食考」や「異人論序説」、「境界の発生」など。,25,1
1.42072E+18,2021/7/29 21:25,デーブスペクターのツィートにマジレスしてる人達怖かったなぁ。,25,0
1.42035E+18,2021/7/28 21:02,https://t.co/192M3nrCr4,25,1
1.41963E+18,2021/7/26 21:18,久々に相対性理論でも聞こうかな。,25,0
1.41755E+18,2021/7/21 3:29,https://t.co/9RCBhpYqkt,25,0
1.41735E+18,2021/7/20 14:15,しかし、大麻を違法薬物扱いで裁判まで厳粛に行われてるのって後進国極まりないわけだけど、何ゆえに専門家や有識者の人々は何も言わないんだろうか？法律変えないとだめだろうと思うけどなぁ。精神病は疫病のように伝染すると思われていた中世とかわらんよ。,25,0
1.413E+18,2021/7/8 13:47,https://t.co/5OQpRZJnYn,25,0
1.41275E+18,2021/7/7 21:31,https://t.co/5xVOMSvHRG,25,0
1.41243E+18,2021/7/7 0:27,https://t.co/usOxIrriY4,25,0
1.41022E+18,2021/6/30 22:10,https://t.co/eCjxrqRuyv,25,1
1.41001E+18,2021/6/30 8:16,https://t.co/PipHVqb2f4,25,1
1.40832E+18,2021/6/25 16:17,「開高健ばっかり読んでる」っていう悪口は、よい悪口だとおもうぞ！,25,0
1.40302E+18,2021/6/11 0:47,お菓子食べたくなってきた！,25,0
1.4014E+18,2021/6/6 13:35,https://t.co/TiuduEudqG,25,0
1.40107E+18,2021/6/5 15:49,バイク乗りたいな。,25,0
1.39937E+18,2021/5/31 23:08,"慇懃無礼な態度に対してアホみたいに傲慢な態度をとると、相手は怒り狂うよね。
普通に来いや。普通に。",25,0
1.39718E+18,2021/5/25 22:16,汗だくのデブになりたいときがある。,25,0
1.39579E+18,2021/5/22 2:06,https://t.co/VWi0TJirwm,25,1
1.39415E+18,2021/5/17 13:25,https://t.co/ubPTWOk96V,25,1
1.39246E+18,2021/5/12 21:28,https://t.co/SwgjGNcxXs,25,0
1.38832E+18,2021/5/1 11:18,彼女とデートといえば、東急ハンズ・オカダヤ。,25,0
1.38581E+18,2021/4/24 13:13,https://t.co/wYx9k2tg7B,25,0
1.38071E+18,2021/4/10 11:30,陣痛はクソ痛いけど反対にクソ気持ちいいというのってあんまり流布されていないのは何故なんだろう。,25,2
1.38052E+18,2021/4/9 23:00,鉄心さんカッケーなぁ。 https://t.co/pSGysQoK8i,25,0
1.38012E+18,2021/4/8 20:21,副社長の名前が何年も付き合いがあるのに忘れるときがある。,25,0
1.37798E+18,2021/4/2 22:33,https://t.co/zqeSKaXUeS,25,1
1.37784E+18,2021/4/2 13:25,勝ち組・負け組っていう言葉って、勝ちを意識したほうなのか、負けを意識したほうがつくったのかはわからないけど、勝敗をきめたゲームの判定ルールが知りたい。,25,0
1.37688E+18,2021/3/30 21:51,大切なことは、小さな声で語られるってことなんですわ。,25,0
1.37676E+18,2021/3/30 14:07,「自尊と謙虚」と「不遜と悲観」の構図が似ていて一見区別がつかない。,25,0
1.37582E+18,2021/3/27 23:43,https://t.co/SvwQNyG65y,25,0
1.37288E+18,2021/3/19 20:49,https://t.co/R0s9zNBDju,25,2
1.36967E+18,2021/3/11 0:27,https://t.co/prcAqJQmHs,25,0
1.36847E+18,2021/3/7 16:52,https://t.co/tjEOYqUywL,25,0
1.36001E+18,2021/2/12 8:44,https://t.co/wOIzk41wQ9,25,0
1.35987E+18,2021/2/11 23:20,https://t.co/tt42y99Gj6,25,0
1.35809E+18,2021/2/7 1:40,俺のNTRはすでに結晶化されつつある。,25,0
1.35805E+18,2021/2/6 22:47,https://t.co/5YVRPR8lNt,25,2
1.35638E+18,2021/2/2 8:17,https://t.co/frs9Pp1MYi,25,0
1.3546E+18,2021/1/28 10:37,みんな忘れかけているけど、2021年のHIVの状況を調べてみると、とりあえずは死に直結せず且つ感染をも抑制するジェネリックが多種出回っていることになっていました。しかし未だ完治はできないそうです。なるほどなぁー。,25,0
1.35369E+18,2021/1/25 21:58,コミュニティなるものは結局のところエクスクルシーフというか閉鎖的というかそういった性格で、部外者を嫌う傾向にある。僕がのうのうと好きなことを書いていられるのもそのおかげで（そのせいで）いわゆる身内ノリというやつで済まされる。しかしこれをやっていると全く発展しない。,25,0
1.35296E+18,2021/1/23 21:35,タルコフスキーの映画で「アンドレイ・ルブリョフ」っていう画家が主人公の映画がある。天才と謳われた画家だがほとんど絵を描かないっていう才能ある人間の苦悩の映画で凡人にはほとんど理解不能な映画です。凡人リトマス試験紙映画なので、自分のことが天才だとだと思っている人には是非見てほしい,25,1
1.35216E+18,2021/1/21 16:28,俺も山の中でシェフをやりたい。,25,0
1.35178E+18,2021/1/20 15:38,https://t.co/5htqCdJCoI,25,1
1.35011E+18,2021/1/16 1:12,東京都心って皇居を迂回するからいろいろ遠く感じる。行き来や往来で天皇の存在を感じる都心ってすげーな。,25,0
1.34974E+18,2021/1/15 0:34,https://t.co/75xt5xlYL1,25,0
1.34748E+18,2021/1/8 18:41,"蜂蜜とクローバーはわりといい映画だったのがショック！
ちょっと感動した！",25,0
1.34429E+18,2020/12/30 23:37,セックス・オノマトペ,25,0
1.34387E+18,2020/12/29 19:39,ホワイトセージがガチのマリファナの匂いでヤバし。,25,0
1.34209E+18,2020/12/24 22:09,このタイミングで気持ちよいセックス指南とかするとbot感あふれるなぁ。,25,1
1.3391E+18,2020/12/16 15:49,緊縛からスケベを抜いたら残るものが本当にあるのだろうか。。,25,0
1.33708E+18,2020/12/11 1:53,マンコにズボズボとバイブ入れたくなってきた。,25,0
1.33634E+18,2020/12/9 0:46,今となってはマンコの絵もかなり上手に描けるけど、童貞の頃って描けなかったわけだよね。チンポコの絵もそうだよね。,25,0
1.333E+18,2020/11/29 19:51,イタリアブランドとしまむらの区別が全然つかない。,25,0
1.3323E+18,2020/11/27 21:33,"だから催眠療法にコカインを使ったり、プルトニウムを素手で触ったりしていた時代があったわけですよ。
疲労回復に覚醒剤使ったり、病気になったら祈祷したり。そういう時代があったわけです。",25,0
1.33196E+18,2020/11/26 22:48,https://t.co/viulMK0qP7,25,0
1.33122E+18,2020/11/24 22:05,ニーチェのいう「肉体とは一つの偉大な理性である」の解釈って、結局どうなったんだろう？,25,0
1.33051E+18,2020/11/22 23:05,可愛い女子は北極ラーメン食べた後はメイク直してブレスケアするらしいよ。,25,0
1.32994E+18,2020/11/21 9:08,https://t.co/FcVLMEGHLF,25,1
1.32964E+18,2020/11/20 13:18,変態界隈のアーリーアダプターを目指すことにしました。,25,0
1.32956E+18,2020/11/20 8:01,しかしアルビン・トフラーの「第三の波」で予言されていた情報化社会も情報のソースとそのデータ検証しないと嘘ばっかりなんだから、情報化っていうのもなかなか大変ですね。力道山がめちゃめちゃ強いって信じて疑わない時代もどうかと思うが、自分ですべてを選択しないといけないってのもそこそこ面倒,25,0
1.32865E+18,2020/11/17 19:25,冗談でバナーを蕎麦にしたが意外に気に入っている。,25,2
1.3275E+18,2020/11/14 15:40,襦袢着て緊縛して、がばーってオッパイをはだけさせるやつやりたいなぁ。,25,0
1.32688E+18,2020/11/12 22:43,いい加減忙しすぎてチンポ勃ってきた。,25,0
1.32659E+18,2020/11/12 3:28,なんで人間はおっぱいがふたつしかないのか。6個はほしい。,25,0
1.32638E+18,2020/11/11 13:25,マンコを舐めるときに最初にクリトリスを舐めるかマンコの穴の入り口を舐めるか、周囲を舐めるか、などの指南があったりするが、ほんとにナンセンスだと思いませんか？,25,2
1.32634E+18,2020/11/11 10:49,会社の人間に厳しいが引きこもりの息子に逆らえないお局がいる。,25,0
1.32364E+18,2020/11/4 0:09,https://t.co/XWXOW4DQtO,25,1
1.32329E+18,2020/11/3 0:46,10億円振り込みたくなってきた！気持ちいいだろうなぁ。,25,0
1.32325E+18,2020/11/2 22:20,全裸で競歩とかやっていたら、ほんとに狂人に見えるよなぁ。,25,4
1.32167E+18,2020/10/29 13:12,"@ameagari_girl どうでもいい日記って数百年後・数千年後に貴重になるんだって。公式文書にも残らない細かい生の人間の情報がわかる。
江戸時代に日本橋から静岡まで何歩歩いたとか、途中で何人とすれ違ったとか、どうでもいい情報がおもしろい。僕も5000年後の人間にセクレポとか読んでほしい。",25,1
1.32108E+18,2020/10/27 22:29,デジタル化が進んでいる通貨ですが、箱根のお店ではまだそろばんが使われています。,25,0
1.32002E+18,2020/10/25 0:00,ときどき、規則とリズムを間違う人いない？俺は規則を守っているのではなく、毎日同じリズムを刻んでいるだけです。時々サビの前で激しくブレイクするけどね。,25,0
1.31926E+18,2020/10/22 21:36,https://t.co/ac9o8KpmCJ,25,0
1.31707E+18,2020/10/16 20:45,むらむらするぜー。問題がおきると。,25,0
1.3168E+18,2020/10/16 3:07,時々、オリンピックって何を競っているのかわからなくなる。,25,0
1.31644E+18,2020/10/15 2:57,https://t.co/ebHll7csm1,25,1
1.31639E+18,2020/10/14 23:45,https://t.co/PJxprCNYMt,25,1
1.31422E+18,2020/10/9 0:20,今非常にチンポをマンコに入れたい気分です。,25,0
1.31264E+18,2020/10/4 15:26,https://t.co/KsKC4iSLei,25,0
1.31056E+18,2020/9/28 21:23,https://t.co/CcEu4Ze4NL,25,3
1.30971E+18,2020/9/26 13:17,https://t.co/Y1SkT8BTGM,25,0
1.30844E+18,2020/9/23 1:04,https://t.co/miNJBHICJF,25,0
1.30503E+18,2020/9/13 15:43,例えば屈強な男というイメージがあるとして、僕なんかぐらいの想像力のない人間になると、だいたいジャンプの主人公ぐらいにおさまってじって、その中でも世代的にケンシロウぐらいになってしまうので、ごめんなさいって感じになりました。,25,0
1.30502E+18,2020/9/13 14:39,やっぱり縛ってセックスするの好きだなぁ。,25,0
1.30423E+18,2020/9/11 10:26,めっちゃ眠くてボンヤ仕事してんのにチンコだけ元気なの何なん。,25,0
1.30334E+18,2020/9/8 23:36,https://t.co/NDzRfEBUOj,25,1
1.30115E+18,2020/9/2 22:15,加藤周一は文学という言葉を使うけど苫米地は内部表現とか言ったりする。一般的に心理学では認知というし全般的に単に意識と言ったりするのだけど、人間が自身の内部をどう扱うかというのは実は外部の環境との兼ね合いよりもむしろそれ自体が教養の問題だと思う。,25,1
1.29897E+18,2020/8/27 22:04,水着にはいやらしさとかセクシーさは全く感じないのだけど、かわりに健康自慢みたいな風変わりなショーに見える。,25,0
1.29868E+18,2020/8/27 2:41,嫌な仕事からは逃げて逃げて逃げまくるんだ！！,25,0
1.29824E+18,2020/8/25 21:40,さわやかな音楽が聴きたくて検索していたら相対性理論の「さわやか会社員」が出てきたのでSpotifyは何もわかってないなぁと思った。,25,0
1.29753E+18,2020/8/23 22:50,濡れるマンコって凄いね。,25,0
1.29651E+18,2020/8/21 3:19,あーチンポ入れたかったなぁ。,25,0
1.29647E+18,2020/8/21 0:36,例えば何かしらの真実を伝える手段という意味では論文よりも文学がよいと思っています。真実は客体として見る・知ることができるということよりもすでにその中の人間であることの方がより豊潤だからです。,25,1
1.29599E+18,2020/8/19 16:45,"「ただマンコから飛び出しただけで戸籍も人権も貰えてよかったな、お前。」
これは、なんかいい言葉だなぁと思います。
@SEKAI_ALLERGY",25,0
1.29471E+18,2020/8/16 3:55,オチンチンが破裂してしまう！,25,0
1.29421E+18,2020/8/14 18:58,チンポ早く使いたい！,25,0
1.29308E+18,2020/8/11 16:12,つまりパイパンは文化背景による意味付けのみによって左右されるのでパイパン女性がどうたこうだっていうのは事実上関係ないってことです。ちなみに僕はツルツルが好きです。 https://t.co/IYPQHqddC5,25,0
1.29099E+18,2020/8/5 21:31,そろそろブランキー・ジェット・シティーが再結成するぞ。,25,0
1.28833E+18,2020/7/29 13:12,今回学んだことは潮吹きするとマンコがサラサラになって、そのまま長時間セックスするとマンコが切れるという。,25,0
1.28811E+18,2020/7/28 23:01,仕事ってどんなに頑張ってもデトックスにならないのは何故なんだ？！,25,0
1.28594E+18,2020/7/22 22:51,今日は本物のビールを飲む可能性がある。,25,0
1.28345E+18,2020/7/16 2:23,https://t.co/sdpXfpb6PP,25,1
1.28339E+18,2020/7/15 21:57,男性はおしっこ我慢するとセックスが気持ちいいけど、女性は落ち着かないらしいね。,25,0
1.28302E+18,2020/7/14 21:53,"同じスニーカーとバスケットシューズとリーガルの革靴が二つ。15年間履き続けている。ものを大切にする人ですね、と言われることがあるが、何のことはない。年中サンダルかビーサンを履いて会社に行ってる人間っていうだけの話だけ。
まともな靴をほとんど履いたためしがない。",25,0
1.28092E+18,2020/7/9 2:46,タチのお姉さんがペニバンでチンポが大変気持ちよくなる錯覚に陥るのは、そういう意味で本当。 https://t.co/Oj9Qg3no5c,25,0
1.27832E+18,2020/7/1 22:31,シドビシャスって誰のことだか数分間わからなくなったので、痴呆はこんな風にして進行してゆくのかと、思ってるが、シドビシャスは忘れてもいいと思いました。,25,1
1.27742E+18,2020/6/29 10:42,ディルドでズボズボやるのは、正直楽しい。。。,25,0
1.27484E+18,2020/6/22 7:52,BLの世界はなかなか凄いです。,25,0
1.27143E+18,2020/6/12 22:09,じゃ、新宿14:00でいい？,25,0
1.26823E+18,2020/6/4 2:09,読書は反社会的行為である。,25,0
1.26204E+18,2020/5/18 0:07,改めて人格障害とボーダーとかってこわいっす。,25,0
1.26121E+18,2020/5/15 17:30,昨日話をしていてふと思ったんだけど、人間って好みの文脈や過程を経て、好みの結果に結びつくことをおそらく目標としていて、自分の想像の範囲外や偶然起こってしまった内容でよい結果を棚ぼた式に得たとしても満足には至らないと思う。,25,0
1.25409E+18,2020/4/26 1:47,アナルセックスをしたくらいで制度から自由になれるわけではない。 https://t.co/bcSEWpa6GJ,25,0
1.25406E+18,2020/4/25 23:59,https://t.co/MsotwcEUt8,25,0
1.24855E+18,2020/4/10 19:07,こんなご時世だからチンポでも入れるか！,25,0
1.24844E+18,2020/4/10 11:26,リモートワークがこれで発展すると次はネットワーク障害でいろんなものがまた立ち行かなくなる感じになるんだろうなぁ。,25,1
1.24112E+18,2020/3/21 6:57,"いや、わかるんですよ。仕事の量と質に関する契約とかそういうものは。ですが、仕事とか信用っていうのは契約では成立しないんですわ。
取引先の若僧が上司のいないところでものすごい能力発揮してるんです。でも上司がそれを契約の観点から抑制する。いや、わかりますよ。わかるんですよ。でも、、",25,0
1.23868E+18,2020/3/14 13:12,大仏建立 and 遷都しないとダメなんじゃないかなぁ。,25,0
1.23417E+18,2020/3/2 2:15,https://t.co/1i8Gi54hbH,25,0
1.23395E+18,2020/3/1 11:58,"感染者が少なすぎません？指標がわからんのだけど、感覚的に。
https://t.co/RloX7jhJ4v",25,0
1.22293E+18,2020/1/31 2:21,タランティーノがテニスしてるようにしか見えない。レザボアドッグ撮ってた頃。 https://t.co/rqB8BRIpfi,25,1
1.22291E+18,2020/1/31 0:51,フェデラーとジョコビッチか。もう阪神・巨人って感じだよね。,25,0
1.22255E+18,2020/1/30 1:06,大雑把とフランクザッパは似てる。,25,2
1.21668E+18,2020/1/13 20:29,仕事しないでツィッターで遊んでるわけではない。,25,0
1.2155E+18,2020/1/10 14:05,清水ミチコの美輪明宏のマネがほんとに面白いんだよ。,25,0
1.21528E+18,2020/1/9 23:34,くりぼっち？ https://t.co/Icc0oD73Et,25,0
1.20438E+18,2019/12/10 21:30,仕事に集中すると、マンコ濡れますか？,25,0
1.19967E+18,2019/11/27 21:53,ほんとお尻って綺麗だな。,25,1
1.19819E+18,2019/11/23 19:27,お酒飲むとパフェ食べたくなる。,25,0
1.19775E+18,2019/11/22 14:48,伊丹十三のお葬式っていう映画はなかやかよかったよね。,25,0
1.19521E+18,2019/11/15 14:04,秋はセックスしたくなるなぁー。,25,0
1.19463E+18,2019/11/13 23:59,"君の名は、をさらっと見てしまったわりに、あまりにもよくできた映画で思わず泣いてしまったので、天気の子を見る勇気がない。
ものすごいつまらないのではないか？と思っている。",25,0
1.18694E+18,2019/10/23 18:31,おっぱい揉みたいのもそうなんだけど、量子コンピューターがスパコンの性能を超えてしまったらしい。23日本日Googleが発表しました。ヤバイ。,25,0
1.1859E+18,2019/10/20 21:26,リーチが俺より若いってのがもう嫌。,25,0
1.18341E+18,2019/10/14 1:02,ラグビーを見てめっちゃ濡れてる方いるらしい。。,25,0
1.1827E+18,2019/10/12 1:36,良い出会いは、ものすごい変なタイミングだよね。,25,0
1.18124E+18,2019/10/8 0:54,"今から12時間以内に形に残らないものという条件で100万円を全部使いなさい。っていう課題が金持ちと貧乏人の違いを如実にするらしい。
確かに。",25,0
1.1778E+18,2019/9/28 13:09,ガンダムがカッコいいんだけど、完全に宇宙でしか使えないデザインになってないか？ https://t.co/avoKSmijaP,25,0
1.17728E+18,2019/9/27 3:10,"「精神的に無防備になった人間を説得すべき。という主張をしたファシストは悪魔的天才だな」という、うちの息子のツィート発見。
ついこの間まで、かわいい赤ちゃんだったのになぁー。",25,0
1.17521E+18,2019/9/21 9:36,ここ最近自分が大人になったなぁと思うのは、権限にこだわる秘密主義の頑固者だと思っていた上司が蓋を開けてみると自分の無能さを隠蔽することに必死だったということでした。後始末は優秀な部下と大量の業務委託で行うので、彼の負債は大きい。,25,0
1.1751E+18,2019/9/21 2:28,もしかしてだけど単純にセックスの相性がよい人とは普通に恋愛になるかもね。,25,0
1.17361E+18,2019/9/17 0:08,知らない事物に対して嘘は簡単にまかり通るんだけど、知らない人にとっては真実でも嘘でもどうでもいいって話なんじゃないかと思っているので、知識・経験・度量のない人間にとっての情報はだいたい嘘ってことでいいし、おそらくそもそも情報処理能力がないので情報自体が価値がない。,25,0
1.17237E+18,2019/9/13 13:40,チンポが大きいって言われてちょっと嬉しかった。,25,0
1.17142E+18,2019/9/10 22:55,米津玄師を聞いてみたが（個人的には）まだ全然良さがわからない。,25,0
1.16949E+18,2019/9/5 15:12,儲かる仕組みとモテる秘訣は、誰も公開しないよなぁ。常識的に考えて。なのになんで騙されるんだろ。,25,1
1.16924E+18,2019/9/4 22:31,フォローワーとかって実は全然気にしたことなくてテキトーにやってるんですが、おどろいたことに結構お気に入りの人をフォローしてなかったり、DMやりとりしてるのにフォローもしてないとさ、どーでもいい広告みたいのフォローしてたり、むちゃくちゃですわ。,25,0
1.16874E+18,2019/9/3 13:15,主婦のちょっとしなったやらかい体は大好きです。,25,0
1.16649E+18,2019/8/28 8:34,めずらしくお腹が痛いんだけど、腹巻しないで寝てしまったのが原因かなぁ。,25,0
1.16261E+18,2019/8/17 15:22,対面座位は恥ずかしい。,25,0
1.15983E+18,2019/8/9 23:05,https://t.co/NHv30lUN40,25,2
1.15874E+18,2019/8/6 22:51,"息子が夏休みの自由研究で作っている「コバエトラップ」に全くコバエがひっかからない。
妻が潔癖すぎるのである。",25,0
1.15436E+18,2019/7/25 21:07,"人間ってわけわかんない隠れた能力ってあるじゃないですか？会社のでダメダメの子がやたらとテトリスがうまいとか。
かつての会社で隣のおっさんが水泳の飛び込みの国体選手で好成績を残していたりしたんです。どんな鍵でも針金と平たい鉄の棒みたいなものがあれば開けられるって先輩もいました。",25,0
1.15204E+18,2019/7/19 11:09,"全世界通じて、お金とセックスの話は閉じられている。
この最もコアな部分が閉じられていて、この閉じられている部分がすべての世界を突き動かしていると思うと、ちょっとすごいよね。",25,2
1.15188E+18,2019/7/19 0:55,35年間ローンで買ったマイホームの玄関のタイルでタバコもみ消す人間になりましたよ。,25,0
1.13684E+18,2019/6/7 12:20,"痩せるコツ。
・朝は食パンとナッツのみ・昼はできるだけ普通に食べる・晩飯は食べない・酒は蒸留酒以外飲まない・週に2回は10kmは走る（30分以上の有酸素運動だったらなんでもよし）
・水をとにかくたくさん飲む（1日2リットル目標）・常に腹が空いた状態にする・ダイエットの方法とか真似しない。",25,0
1.13159E+18,2019/5/24 1:04,"セックス中にスマホいじるぐらいのリラックス度ってすごくないですか。
背中美しいな。 https://t.co/7ju14cSl1q",25,0
1.12771E+18,2019/5/13 8:05,"朝立ちマックス時に、さてオナニーしてから起きようかなというタイミングで息子に起こされるというのが、なんとも悲しく、オナニー我慢して起床することになります。
ってなると、1日じゅうムラムラしてる。",25,0
1.12047E+18,2019/4/23 8:31,今、地下鉄の乗り換え口で派手に転んだ若い女の子がいて、スカートとかめくれあがっちゃったりしてなんとも哀れではあるのに、私はものすごい滑稽にみえて笑ってしまったので、これがサディズムの原型なのかと思ってます。,25,0
1.09111E+18,2019/2/1 8:03,大瀧詠一と麻原彰晃が結構似ていることに今気づく。 https://t.co/RsC0lbxbGC,25,1
1.08732E+18,2019/1/21 20:56,"セブンとローソンがとうとうエロ本の販売禁止するそうです。
うちの息子はスマホでHなもの見てる。",25,2
1.0783E+18,2018/12/27 23:41,"実の姉がSNSで知り合った人達と旅行に行くと言っているが、あれ絶対不倫だと思う。俺の姉だぞ！性欲ヤバイと思うんだよね。
人達っていう複数形にしてるところがあやしい。弟の目は誤魔化せないぜ。",25,0
1.07553E+18,2018/12/20 8:15,誰でもいいからセックスしたい男女がお互いに会ってみると「いや、誰でもいいけどお前以外」っていう現象にお手軽な名称をつけたい。,25,3
1.511E+18,2022/4/5 0:10,だいたいみんな、ららぽーとにいるのかEIONモールにいるのかわからなくなるんだよね。,24,0
1.50885E+18,2022/3/30 1:37,https://t.co/oCcRyfkgol,24,0
1.50775E+18,2022/3/27 1:08,夜がやや暖かい。,24,0
1.50591E+18,2022/3/21 23:10,https://t.co/dhaIrMpvpO,24,0
1.5057E+18,2022/3/21 9:28,えー！TwitterがNFT導入したよ。すげーなぁ。対応早すぎ。,24,1
1.50406E+18,2022/3/16 20:26,愛情至上主義と役割分断至上主義の戦いは見ていて辛いですね。,24,0
1.50389E+18,2022/3/16 9:08,https://t.co/Dd0SvRvwQR,24,0
1.50262E+18,2022/3/12 21:00,let dieとkillの違いについてずっと考えている。,24,0
1.49931E+18,2022/3/3 18:23,契約書を俺に確認させるな。契約書はむしろプログラムで走らせた方がいいと思うぞ。甲とか乙とか変数にしてさ。,24,0
1.49163E+18,2022/2/10 13:20,フーコーの「解釈の過剰性」って言葉が結構皮肉でいいなぁと思っている。,24,0
1.48903E+18,2022/2/3 9:02,https://t.co/dupLCezVFc,24,2
1.48613E+18,2022/1/26 9:07,「なんとか分のゆらぎ」って流行っていたけど、今あれはどうなったんだろ。,24,0
1.48195E+18,2022/1/14 20:05,https://t.co/N9JLxqI6x6,24,0
1.48159E+18,2022/1/13 20:45,加藤浩次さんってかなりあぶなっかしいコントをする人でかなり面白いんだけど、なんでコメンテーターみたいなことやってるんだろうなぁ。もったいない。,24,1
1.4809E+18,2022/1/11 22:38,https://t.co/qVrUwZxvGL,24,0
1.47974E+18,2022/1/8 17:42,https://t.co/mhDMYSGYXT,24,0
1.47852E+18,2022/1/5 9:15,https://t.co/I7vVhuoYoe,24,0
1.478E+18,2022/1/3 22:37,エネルギーの世界が現実世界に現れるのか。なるほど。,24,0
1.47424E+18,2021/12/24 13:27,https://t.co/rHWtLtlL6o,24,0
1.47402E+18,2021/12/23 23:01,https://t.co/NuzetclOrv,24,1
1.47399E+18,2021/12/23 21:14,貨幣の特徴って未来へ負債って話だけど、その負債の正体は信用というものであって価値ってのはほぼ心理的なものに由来している、つまりハッタリみたいなもんだって、誰か頭の悪い人に教えてあげて！,24,2
1.47324E+18,2021/12/21 19:50,https://t.co/brIFsskuh8,24,1
1.47315E+18,2021/12/21 13:32,https://t.co/uw6cB3UkU7,24,1
1.47164E+18,2021/12/17 9:24,https://t.co/ufDd0g8uIq,24,0
1.47019E+18,2021/12/13 9:20,https://t.co/5hUo0w8EtX,24,0
1.46518E+18,2021/11/29 13:38,https://t.co/hN3C5TDN1D,24,0
1.46512E+18,2021/11/29 9:39,https://t.co/lxbcA2wU1v,24,0
1.46478E+18,2021/11/28 11:30,https://t.co/TdIUKeLbnZ,24,0
1.46135E+18,2021/11/19 0:08,https://t.co/BDAQ1bd3Ey,24,0
1.46133E+18,2021/11/18 22:40,https://t.co/sBxL9S32Lr,24,0
1.46077E+18,2021/11/17 9:25,https://t.co/VzkZfi8kg4,24,0
1.45895E+18,2021/11/12 9:25,https://t.co/gpxE6CJBnT,24,0
1.45879E+18,2021/11/11 22:34,https://t.co/JuuKmCmVv8,24,0
1.45865E+18,2021/11/11 13:20,https://t.co/dlFFyafJXB,24,0
1.45757E+18,2021/11/8 13:48,https://t.co/kYo5bhU14r,24,0
1.45751E+18,2021/11/8 9:34,https://t.co/GdYOeNP0HG,24,0
1.45734E+18,2021/11/7 22:17,https://t.co/v1uaGYUA2v,24,0
1.45648E+18,2021/11/5 13:41,https://t.co/COWZEVmuot,24,0
1.45305E+18,2021/10/27 2:12,https://t.co/cBAliyWOSh,24,0
1.4525E+18,2021/10/25 13:50,https://t.co/Qkc6vJRQWQ,24,0
1.45087E+18,2021/10/21 2:13,https://t.co/H3in2FkUyb,24,1
1.44933E+18,2021/10/16 20:17,https://t.co/PFXG3qBPBs,24,1
1.44833E+18,2021/10/14 1:56,https://t.co/cJDkBea6a3,24,0
1.44607E+18,2021/10/7 20:02,"お腹が空くとチンポ勃つね。
食べてお腹いっぱいになっても勃つね。",24,0
1.44498E+18,2021/10/4 19:48,今後、猥褻の基準はGAFAが決めることになるんだろうなぁ。,24,0
1.44143E+18,2021/9/25 0:49,サザンオールスターズに「なんば君の事務所」っていうタイトルのインストルメンタルがあるんですよ。これは結構レアですよ。,24,0
1.44036E+18,2021/9/22 1:42,https://t.co/iHiGVzoQta,24,0
1.44035E+18,2021/9/22 1:21,で、オゾン層って今どうなってるんでしたっけ？,24,0
1.43974E+18,2021/9/20 9:13,https://t.co/8jCMsWC2Ae,24,0
1.43937E+18,2021/9/19 8:38,https://t.co/HF0cgjbqXK,24,0
1.4389E+18,2021/9/18 1:26,https://t.co/ovb2PV06TB,24,0
1.43851E+18,2021/9/16 23:46,脳みそに比べてHDDの検索速度は遅すぎるんだけど、脳みそに比べて記憶の詳細が正確だ。,24,0
1.42937E+18,2021/8/22 18:00,https://t.co/iKpZ2QtuLD,24,0
1.42874E+18,2021/8/21 0:23,あーー、完全に痔が出た。,24,0
1.42834E+18,2021/8/19 22:04,https://t.co/DF5X0bLePZ,24,0
1.42709E+18,2021/8/16 11:17,https://t.co/6WUvzomFQU,24,0
